@RELATION 'Beat information of 0080'

@ATTRIBUTE 'Start time in seconds' NUMERIC
@ATTRIBUTE 'Bar count' NUMERIC
@ATTRIBUTE 'Quarter count' NUMERIC
@ATTRIBUTE 'Chord name' STRING

0.0,1,1,'A#min'
0.36809817,1,2,'A#min'
0.73619634,1,3,'A#min'
1.1042945,1,4,'A#min'
1.4723927,2,1,'D#min'
1.8404908,2,2,'D#min'
2.208589,2,3,'C#maj'
2.576687,2,4,'C#maj'
2.9447854,3,1,'C#maj'
3.3128836,3,2,'C#maj'
3.6809816,3,3,'C#maj'
4.04908,3,4,'C#maj'
4.417178,4,1,'C#maj'
4.7852764,4,2,'C#maj'
5.153374,4,3,'C#maj'
5.5214725,4,4,'C#maj'
5.8895707,5,1,'G#maj'
6.257669,5,2,'G#maj'
6.625767,5,3,'G#maj'
6.993865,5,4,'G#maj'
7.3619633,6,1,'C#maj'
7.7300615,6,2,'C#maj'
8.09816,6,3,'C#maj'
8.466258,6,4,'C#maj'
8.834356,7,1,'A#min'
9.202455,7,2,'A#min'
9.570553,7,3,'A#min'
9.93865,7,4,'A#min'
10.306748,8,1,'A#min'
10.674847,8,2,'A#min'
11.042945,8,3,'A#min'
11.411043,8,4,'A#min'
11.779141,9,1,'F#maj'
12.14724,9,2,'F#maj'
12.515338,9,3,'F#maj'
12.883436,9,4,'F#maj'
13.251534,10,1,'F#maj'
13.619633,10,2,'F#maj'
13.98773,10,3,'F#maj'
14.355828,10,4,'F#maj'
14.723927,11,1,'G#maj'
15.092025,11,2,'G#maj'
15.460123,11,3,'G#maj'
15.828221,11,4,'G#maj'
16.19632,12,1,'A#min'
16.564417,12,2,'A#min'
16.932516,12,3,'A#min'
17.300613,12,4,'A#min'
17.66871,1,1,'A#min'
18.036808,1,2,'A#min'
18.404907,1,3,'A#min'
18.773005,1,4,'A#min'
19.141104,2,1,'D#min'
19.509201,2,2,'D#min'
19.8773,2,3,'C#maj'
20.245398,2,4,'C#maj'
20.613497,3,1,'C#maj'
20.981594,3,2,'C#maj'
21.349693,3,3,'C#maj'
21.71779,3,4,'C#maj'
22.085888,4,1,'C#maj'
22.453987,4,2,'C#maj'
22.822084,4,3,'C#maj'
23.190184,4,4,'C#maj'
23.55828,5,1,'G#maj'
23.92638,5,2,'G#maj'
24.294477,5,3,'G#maj'
24.662575,5,4,'G#maj'
25.030674,6,1,'C#maj'
25.398773,6,2,'C#maj'
25.76687,6,3,'C#maj'
26.134968,6,4,'C#maj'
26.503067,7,1,'A#min'
26.871166,7,2,'A#min'
27.239264,7,3,'A#min'
27.60736,7,4,'A#min'
27.97546,8,1,'A#min'
28.343557,8,2,'A#min'
28.711655,8,3,'A#min'
29.079754,8,4,'A#min'
29.447853,9,1,'F#maj'
29.81595,9,2,'F#maj'
30.184048,9,3,'F#maj'
30.552147,9,4,'F#maj'
30.920246,10,1,'F#maj'
31.288343,10,2,'F#maj'
31.65644,10,3,'F#maj'
32.02454,10,4,'F#maj'
32.39264,11,1,'G#maj'
32.760735,11,2,'G#maj'
33.128834,11,3,'G#maj'
33.496933,11,4,'G#maj'
33.86503,12,1,'A#min'
34.233128,12,2,'A#min'
34.601227,12,3,'A#min'
