@RELATION 'Beat information of 1545'

@ATTRIBUTE 'Start time in seconds' NUMERIC
@ATTRIBUTE 'Bar count' NUMERIC
@ATTRIBUTE 'Quarter count' NUMERIC
@ATTRIBUTE 'Chord name' STRING

0.0,1,1,'Gmaj'
0.5660377,1,2,'Gmaj'
1.1320754,1,3,'Gmaj'
1.6981132,1,4,'Gmaj'
2.2641509,2,1,'Gmaj'
2.8301885,2,2,'Gmaj'
3.3962264,2,3,'Gmaj'
3.962264,2,4,'Gmaj'
4.5283017,3,1,'Bmin'
5.0943394,3,2,'Bmin'
5.660377,3,3,'Bmin'
6.2264147,3,4,'Bmin'
6.792453,4,1,'Gmaj'
7.3584905,4,2,'Gmaj'
7.924528,4,3,'Gmaj'
8.490565,4,4,'Gmaj'
9.056603,5,1,'Cmaj'
9.622642,5,2,'Cmaj'
10.188679,5,3,'Cmaj'
10.754717,5,4,'Cmaj'
11.320754,6,1,'Dmaj'
11.886792,6,2,'Dmaj'
12.452829,6,3,'Dmaj'
13.0188675,6,4,'Dmaj'
13.584906,7,1,'Dmaj'
14.150943,7,2,'Dmaj'
14.716981,7,3,'Dmaj'
15.283018,7,4,'Dmaj'
15.849056,8,1,'Cmaj'
16.415094,8,2,'Cmaj'
16.98113,8,3,'Cmaj'
17.547169,8,4,'Cmaj'
18.113207,9,1,'Cmaj'
18.679245,9,2,'Cmaj'
19.245283,9,3,'Cmaj'
19.81132,9,4,'Cmaj'
20.377357,10,1,'Amin'
20.943396,10,2,'Amin'
21.509434,10,3,'Amin'
22.07547,10,4,'Amin'
22.641508,11,1,'Bmin'
23.207546,11,2,'Bmin'
23.773584,11,3,'Bmin'
24.339622,11,4,'Bmin'
24.905659,12,1,'Bmin'
25.471697,12,2,'Bmin'
26.037735,12,3,'Bmin'
26.603773,12,4,'Bmin'
27.169811,13,1,'Emin'
27.735847,13,2,'Emin'
28.301886,13,3,'Emin'
28.867924,13,4,'Emin'
29.433962,14,1,'Bmin'
29.999998,14,2,'Bmin'
30.566036,14,3,'Bmin'
31.132074,14,4,'Bmin'
31.698112,15,1,'Cmaj'
32.26415,15,2,'Cmaj'
32.83019,15,3,'Cmaj'
33.396225,15,4,'Cmaj'
33.96226,16,1,'Gmaj'
34.5283,16,2,'Gmaj'
35.094337,16,3,'Gmaj'
35.660378,16,4,'Gmaj'
