@RELATION 'Beat information of 0192'

@ATTRIBUTE 'Start time in seconds' NUMERIC
@ATTRIBUTE 'Bar count' NUMERIC
@ATTRIBUTE 'Quarter count' NUMERIC
@ATTRIBUTE 'Chord name' STRING

0.0,1,1,'D#maj'
0.72289157,1,2,'D#maj'
1.4457831,1,3,'D#maj'
2.1686747,1,4,'D#maj'
2.8915663,2,1,'Gmin'
3.6144578,2,2,'Gmin'
4.3373494,2,3,'Gmin'
5.0602407,2,4,'Gmin'
5.7831326,3,1,'G#maj'
6.5060244,3,2,'G#maj'
7.2289157,3,3,'G#maj'
7.951807,3,4,'G#maj'
8.674699,4,1,'A#maj'
9.397591,4,2,'A#maj'
10.1204815,4,3,'A#maj'
10.843373,4,4,'A#maj'
11.566265,5,1,'D#maj'
12.289157,5,2,'D#maj'
13.012049,5,3,'D#maj'
13.73494,5,4,'D#maj'
14.457831,6,1,'G#maj'
15.180723,6,2,'G#maj'
15.903614,6,3,'G#maj'
16.626507,6,4,'G#maj'
17.349398,7,1,'G#maj'
18.072289,7,2,'G#maj'
18.795181,7,3,'G#maj'
19.518072,7,4,'G#maj'
20.240963,8,1,'G#maj'
20.963856,8,2,'G#maj'
21.686747,8,3,'G#maj'
22.40964,8,4,'G#maj'
23.13253,9,1,'D#maj'
23.855421,9,2,'D#maj'
24.578314,9,3,'D#maj'
25.301205,9,4,'D#maj'
26.024097,10,1,'Cmin'
26.746988,10,2,'Cmin'
27.46988,10,3,'A#maj'
28.192772,10,4,'A#maj'
28.915663,11,1,'D#maj'
29.638554,11,2,'D#maj'
30.361446,11,3,'D#maj'
31.084337,11,4,'D#maj'
31.807228,12,1,'D#maj'
32.53012,12,2,'D#maj'
33.253014,12,3,'D#maj'
33.975903,12,4,'D#maj'
34.698795,1,1,'D#maj'
35.14992,1,2,'D#maj'
35.60105,1,3,'D#maj'
36.052177,1,4,'D#maj'
36.503307,2,1,'D#maj'
36.954433,2,2,'D#maj'
37.405563,2,3,'Fmin'
37.85669,2,4,'Fmin'
38.30782,3,1,'Cmin'
38.758945,3,2,'Cmin'
39.210075,3,3,'Cmin'
39.6612,3,4,'Cmin'
40.112328,4,1,'A#min'
40.563457,4,2,'A#min'
41.014584,4,3,'A#min'
41.465714,4,4,'A#min'
41.91684,5,1,'A#min'
42.36797,5,2,'A#min'
42.819096,5,3,'A#min'
43.270226,5,4,'A#min'
43.72135,6,1,'Fmin'
44.172478,6,2,'Fmin'
44.623608,6,3,'Fmin'
45.074738,6,4,'Fmin'
45.525864,1,1,'D#maj'
45.97699,1,2,'D#maj'
46.42812,1,3,'D#maj'
46.879246,1,4,'D#maj'
47.330376,2,1,'D#maj'
47.7815,2,2,'D#maj'
48.23263,2,3,'Fmin'
48.683758,2,4,'Fmin'
49.134888,3,1,'Cmin'
49.586014,3,2,'Cmin'
50.03714,3,3,'Cmin'
50.48827,3,4,'Cmin'
50.9394,4,1,'A#min'
51.390526,4,2,'A#min'
51.841652,4,3,'A#min'
52.29278,4,4,'A#min'
52.743908,5,1,'A#min'
53.195038,5,2,'A#min'
53.646164,5,3,'A#min'
54.09729,5,4,'A#min'
54.54842,6,1,'Fmin'
54.99955,6,2,'Fmin'
55.450676,6,3,'Fmin'
55.901802,6,4,'Fmin'
56.352932,1,1,'D#maj'
56.804058,1,2,'D#maj'
57.255188,1,3,'D#maj'
57.706314,1,4,'D#maj'
58.157444,2,1,'D#maj'
58.60857,2,2,'D#maj'
59.0597,2,3,'Fmin'
59.510826,2,4,'Fmin'
